# File:SSP_database_v9.csv,,,,,,,,,,,,,,,,,,,,,,,,
MODEL,SCENARIO,iso,REGION,VARIABLE,UNIT,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
IIASA-WiC POP,SSP2_v9_130115,gtm,GTM,Population|Male|Aged100+,million,5.50E-05,8.72E-05,1.29E-04,2.00E-04,2.97E-04,4.14E-04,5.43E-04,7.06E-04,0.001043383,0.001435364,0.00186351,0.002588805,0.0036378,0.005299984,0.00811691,0.012362119,0.017806827,0.026804229,0.038376307
IIASA-WiC POP,SSP2_v9_130115,gtm,GTM,Population|Male|Aged15-19,million,0.793932,0.896447721,0.996827322,1.06489797,1.071112527,1.065402567,1.079977934,1.090196663,1.076814254,1.041072757,1.02131174,0.989998184,0.962766392,0.925549149,0.900077544,0.875798456,0.833627651,0.798356343,0.756696335
IIASA-WiC POP,SSP2_v9_130115,gtm,GTM,Population|Male|Aged20-24,million,0.647204,0.779075424,0.880164561,0.979377234,1.047051915,1.053953,1.049185826,1.064374388,1.075288519,1.062827427,1.028251753,1.010096265,0.980365775,0.954556747,0.918748931,0.894475045,0.871295836,0.830220086,0.795911283
IIASA-WiC POP,SSP2_v9_130115,gtm,GTM,Population|Male|Aged25-29,million,0.538925,0.607573176,0.732083351,0.828014853,0.92277427,0.988396049,0.996999116,0.994111586,1.010088394,1.021838296,1.011358845,0.984668268,0.973155287,0.950076042,0.930388528,0.900502121,0.881482859,0.863229562,0.826837869
IIASA-WiC POP,SSP2_v9_130115,gtm,GTM,Population|Male|Aged30-34,million,0.419352,0.501865443,0.56698602,0.683984706,0.774522668,0.864768583,0.928508757,0.938863098,0.938197338,0.955048525,0.967766826,0.964697285,0.94560475,0.940637399,0.924135979,0.910485272,0.886399982,0.872572421,0.859137575
IIASA-WiC POP,SSP2_v9_130115,gtm,GTM,Population|Male|Aged35-39,million,0.324073,0.392833956,0.470974307,0.532832966,0.643706066,0.729936125,0.816785036,0.879089581,0.891035705,0.892246234,0.909969405,0.927974583,0.930588612,0.917379831,0.917587771,0.906234255,0.897340977,0.877811622,0.86807234
IIASA-WiC POP,SSP2_v9_130115,gtm,GTM,Population|Male|Aged40-44,million,0.260522,0.305882354,0.371346068,0.445992306,0.505349212,0.61149975,0.694680245,0.779043452,0.840417144,0.853659641,0.856474421,0.878124916,0.899975988,0.906757518,0.897916926,0.901950576,0.894402416,0.889043257,0.872870081
IIASA-WiC POP,SSP2_v9_130115,gtm,GTM,Population|Male|Aged45-49,million,0.218499,0.247062999,0.29064753,0.353597973,0.425478551,0.482931562,0.585615872,0.666643263,0.749314878,0.81005333,0.82451705,0.830832617,0.855310168,0.880200842,0.890038927,0.884333996,0.891127942,0.886327399,0.883513129
IIASA-WiC POP,SSP2_v9_130115,gtm,GTM,Population|Male|Aged5-9,million,1.01698,1.085684645,1.091238796,1.084756608,1.098930735,1.108633742,1.094257926,1.057250932,1.036518123,1.003685416,0.974447466,0.935213936,0.908013843,0.88216828,0.838427494,0.801759766,0.75880585,0.729694528,0.694937195
IIASA-WiC POP,SSP2_v9_130115,gtm,GTM,Population|Male|Aged50-54,million,0.185846,0.207399735,0.235000306,0.277088851,0.337891552,0.407430755,0.463501485,0.563396323,0.642880218,0.72424277,0.78466508,0.801744036,0.810751933,0.837399568,0.864504476,0.876702286,0.8734243,0.882350211,0.879665007
IIASA-WiC POP,SSP2_v9_130115,gtm,GTM,Population|Male|Aged55-59,million,0.168087,0.175773082,0.196668578,0.223319556,0.264041847,0.322834884,0.3903884,0.445327392,0.542853604,0.621024663,0.701403234,0.762670694,0.781913923,0.79303427,0.821565344,0.850478385,0.864617748,0.863358639,0.874034494
IIASA-WiC POP,SSP2_v9_130115,gtm,GTM,Population|Male|Aged60-64,million,0.140909,0.156632952,0.1643614,0.184509319,0.210177929,0.2493946,0.306122596,0.371543569,0.425433847,0.520352694,0.597240557,0.677346782,0.739272128,0.760331498,0.773810821,0.804152325,0.834805051,0.850848934,0.851588565
IIASA-WiC POP,SSP2_v9_130115,gtm,GTM,Population|Male|Aged65-69,million,0.104173,0.126780085,0.141637893,0.14938915,0.168540821,0.192905592,0.230281026,0.284205653,0.346950602,0.399243609,0.490695792,0.566408359,0.64562691,0.707752816,0.731425147,0.747621678,0.779995081,0.812631063,0.830906132
IIASA-WiC POP,SSP2_v9_130115,gtm,GTM,Population|Male|Aged70-74,million,0.080747,0.088123548,0.107999164,0.121569792,0.129221458,0.146865079,0.169515316,0.204088317,0.254132049,0.312625945,0.36246804,0.449183751,0.52232569,0.599436103,0.661901717,0.688568981,0.708083892,0.742882232,0.777928726
IIASA-WiC POP,SSP2_v9_130115,gtm,GTM,Population|Male|Aged75-79,million,0.056174,0.062018415,0.068361619,0.08467427,0.096406681,0.10359939,0.11922289,0.139246748,0.169966219,0.2141015,0.266432935,0.312653094,0.391697424,0.460131935,0.533916979,0.595571864,0.625439928,0.648881,0.68641349
IIASA-WiC POP,SSP2_v9_130115,gtm,GTM,Population|Male|Aged80-84,million,0.03072,0.037039525,0.041414268,0.046387088,0.058407204,0.067605193,0.074028285,0.086706492,0.103222914,0.128277331,0.164390159,0.208276085,0.248455563,0.316226702,0.377747281,0.445197676,0.503921057,0.536583541,0.564037291
IIASA-WiC POP,SSP2_v9_130115,gtm,GTM,Population|Male|Aged85-89,million,0.012177,0.016141724,0.019830683,0.02263077,0.025954403,0.033436155,0.039773577,0.044676129,0.053778733,0.065597869,0.083630145,0.109993571,0.142728396,0.174410515,0.227541185,0.278183683,0.335137554,0.387410943,0.420893984
IIASA-WiC POP,SSP2_v9_130115,gtm,GTM,Population|Male|Aged90-94,million,0.003199,0.004639102,0.006300504,0.007962436,0.009362747,0.011076982,0.014805803,0.018222982,0.021264674,0.026461006,0.03337189,0.044153152,0.060031873,0.080705338,0.102179187,0.137846933,0.174002997,0.216200465,0.257462533
IIASA-WiC POP,SSP2_v9_130115,gtm,GTM,Population|Male|Aged95-99,million,5.58E-04,7.92E-04,0.001183422,0.001664541,0.002187141,0.002671983,0.003316418,0.004614765,0.005973133,0.007270046,0.009443532,0.012500971,0.017281547,0.024647921,0.034805852,0.046176013,0.065157347,0.085919242,0.111371149
IIASA-WiC POP,SSP2_v9_130115,guf,GUF,Population,million,0.23115099,0.258689887,0.285346962,0.310620523,0.333741227,0.354717459,0.373810573,0.390367933,0.404699789,0.417159931,0.427836657,0.436445848,0.44290097,0.447426978,0.450146736,0.451134503,0.450410036,0.448013201,0.444495337
IIASA-WiC POP,SSP2_v9_130115,guf,GUF,Population|Female,million,0.115423995,0.129530539,0.143336505,0.156616656,0.169020176,0.180480745,0.191017222,0.200271225,0.208355446,0.215417116,0.221494595,0.22640994,0.230135573,0.232808452,0.234473163,0.235131219,0.234770936,0.233392045,0.231287724
IIASA-WiC POP,SSP2_v9_130115,guf,GUF,Population|Female|Aged0-4,million,0.013161,0.012829209,0.013118496,0.013295526,0.01327007,0.013158693,0.012981936,0.012492662,0.012157217,0.011966635,0.011766268,0.011369376,0.010849888,0.010404961,0.010007659,0.009629609,0.00921485,0.008705609,0.00840924
IIASA-WiC POP,SSP2_v9_130115,guf,GUF,Population|Female|Aged10-14,million,0.011842,0.01312154,0.013558701,0.013244493,0.013511936,0.013656603,0.013605846,0.013485767,0.013311836,0.012835213,0.012495001,0.012272237,0.012018537,0.011568973,0.011001593,0.010515239,0.010081913,0.009672205,0.009229228
IIASA-WiC POP,SSP2_v9_130115,guf,GUF,Population|Female|Aged100+,million,2.00E-06,3.99E-06,5.55E-06,7.24E-06,1.95E-05,2.31E-05,3.85E-05,8.71E-05,1.39E-04,3.04E-04,4.91E-04,7.47E-04,0.001199661,0.001630313,0.002048924,0.002782939,0.003745481,0.004880114,0.006106679
IIASA-WiC POP,SSP2_v9_130115,guf,GUF,Population|Female|Aged15-19,million,0.01097,0.011905471,0.013169128,0.013611864,0.013303786,0.013567983,0.013707519,0.01365331,0.01353286,0.013360528,0.012887908,0.012538024,0.012306951,0.012045796,0.011588994,0.011015194,0.010523352,0.01008535,0.00967162
IIASA-WiC POP,SSP2_v9_130115,guf,GUF,Population|Female|Aged20-24,million,0.009445,0.010986155,0.011892478,0.013134972,0.013581137,0.013282547,0.013542133,0.013676185,0.01361918,0.013499127,0.013329058,0.012858185,0.01251102,0.01228307,0.01202574,0.011573224,0.011004207,0.010517251,0.010084313
IIASA-WiC POP,SSP2_v9_130115,guf,GUF,Population|Female|Aged25-29,million,0.008231,0.009514741,0.010791725,0.011547303,0.01264234,0.013089642,0.01284602,0.013064993,0.01315877,0.013081444,0.01295988,0.012839151,0.01243403,0.012153731,0.011992012,0.011804538,0.011424849,0.010929684,0.01051494
IIASA-WiC POP,SSP2_v9_130115,guf,GUF,Population|Female|Aged30-34,million,0.007694,0.00891453,0.010110181,0.011200101,0.011814365,0.012795648,0.013260186,0.01305718,0.013252812,0.013312494,0.0132116,0.013062885,0.01291383,0.012485191,0.012188409,0.012013753,0.011815602,0.011426939,0.010926789
IIASA-WiC POP,SSP2_v9_130115,guf,GUF,Population|Female|Aged35-39,million,0.008366,0.008313665,0.009560523,0.010737981,0.011730106,0.012268337,0.013198284,0.013684021,0.01350369,0.01369132,0.013732036,0.013578885,0.013373767,0.013166808,0.01267841,0.012328433,0.01210415,0.011857941,0.011423706
IIASA-WiC POP,SSP2_v9_130115,guf,GUF,Population|Female|Aged40-44,million,0.008341,0.00871396,0.008706743,0.009972319,0.011145017,0.012084856,0.012582851,0.013487701,0.013989562,0.013824846,0.014009915,0.014016228,0.013823048,0.013575558,0.01332515,0.012791656,0.012400443,0.012137271,0.01185402
IIASA-WiC POP,SSP2_v9_130115,guf,GUF,Population|Female|Aged45-49,million,0.006375,0.008453889,0.008842481,0.008859968,0.010129079,0.011292328,0.012200256,0.012676243,0.013563832,0.01407384,0.01392247,0.014098517,0.014095319,0.013890124,0.013628823,0.013363342,0.012814248,0.012408591,0.012132025
IIASA-WiC POP,SSP2_v9_130115,guf,GUF,Population|Female|Aged5-9,million,0.012994,0.013420673,0.013098572,0.013373425,0.013529345,0.01348703,0.01336915,0.013193389,0.012711341,0.012372508,0.012170392,0.011935465,0.011504341,0.010953715,0.010481922,0.010061307,0.009662787,0.009229751,0.008704491
IIASA-WiC POP,SSP2_v9_130115,guf,GUF,Population|Female|Aged50-54,million,0.00547,0.00645123,0.00848271,0.008883873,0.008921912,0.010193075,0.011350822,0.012240798,0.012706184,0.013583815,0.014100535,0.013950849,0.014124485,0.014118249,0.013908413,0.01364109,0.013368654,0.012812664,0.012400904
IIASA-WiC POP,SSP2_v9_130115,guf,GUF,Population|Female|Aged55-59,million,0.004617,0.00547807,0.006458507,0.008453888,0.008867703,0.008924801,0.01019805,0.011353144,0.012232662,0.012693819,0.013566311,0.014081045,0.01393713,0.014112922,0.014108261,0.013898915,0.013631033,0.013357497,0.012800977
IIASA-WiC POP,SSP2_v9_130115,guf,GUF,Population|Female|Aged60-64,million,0.002625,0.004544363,0.005402429,0.006375477,0.008326718,0.008752724,0.00883081,0.010100681,0.011248043,0.012119281,0.012579049,0.013459751,0.013983483,0.013857087,0.014045818,0.014053982,0.013856921,0.013600489,0.013338097
IIASA-WiC POP,SSP2_v9_130115,guf,GUF,Population|Female|Aged65-69,million,0.002247998,0.002555358,0.004413366,0.005264435,0.006229912,0.008137633,0.008579991,0.008682689,0.009950751,0.011098373,0.01196964,0.012448796,0.013339926,0.013876091,0.01376787,0.013969947,0.013990873,0.013806335,0.013561889
IIASA-WiC POP,SSP2_v9_130115,guf,GUF,Population|Female|Aged70-74,million,0.001191999,0.00208566,0.002395983,0.00415237,0.00498543,0.005931952,0.007773972,0.008236798,0.00837318,0.009637234,0.010784587,0.011680761,0.012192965,0.013105834,0.013669414,0.013596671,0.013826542,0.013875107,0.013717655
IIASA-WiC POP,SSP2_v9_130115,guf,GUF,Population|Female|Aged75-79,million,7.86E-04,0.001033655,0.001837645,0.002142766,0.003761987,0.004566106,0.005486605,0.007251284,0.007741934,0.007923702,0.009187674,0.010347408,0.011270707,0.01182284,0.012762827,0.013361666,0.013333601,0.013597763,0.013678921
IIASA-WiC POP,SSP2_v9_130115,guf,GUF,Population|Female|Aged80-84,million,7.36E-04,6.08E-04,8.21E-04,0.001494913,0.00178291,0.00319345,0.003943969,0.004813543,0.006448362,0.006970922,0.007210735,0.008462064,0.00962753,0.010581564,0.011189698,0.01216592,0.012816753,0.012861807,0.013180785
IIASA-WiC POP,SSP2_v9_130115,guf,GUF,Population|Female|Aged85-89,million,2.12E-04,4.69E-04,4.04E-04,5.68E-04,0.001069709,0.00131958,0.002437691,0.003091698,0.003867672,0.005292835,0.005832855,0.006137544,0.007338824,0.008483596,0.009460549,0.010136298,0.011150416,0.01187307,0.012027901
IIASA-WiC POP,SSP2_v9_130115,guf,GUF,Population|Female|Aged90-94,million,9.40E-05,9.92E-05,2.34E-04,2.14E-04,3.16E-04,6.26E-04,8.12E-04,0.00156714,0.002072588,0.002689483,0.003802182,0.004318971,0.0046664,0.005740864,0.006803962,0.00776347,0.008493131,0.009525421,0.010321044
IIASA-WiC POP,SSP2_v9_130115,guf,GUF,Population|Female|Aged95-99,million,2.30E-05,2.78E-05,3.20E-05,8.20E-05,8.07E-05,1.28E-04,2.71E-04,3.75E-04,7.74E-04,0.001085386,0.001485402,0.002207277,0.002623731,0.002951167,0.003788715,0.004664025,0.005511129,0.006231186,0.0072025
IIASA-WiC POP,SSP2_v9_130115,guf,GUF,Population|Male,million,0.115726995,0.129159348,0.142010457,0.154003867,0.164721051,0.174236714,0.182793351,0.190096708,0.196344343,0.201742816,0.206342062,0.210035909,0.212765397,0.214618526,0.215673573,0.216003283,0.2156391,0.214621156,0.213207613
IIASA-WiC POP,SSP2_v9_130115,guf,GUF,Population|Male|Aged0-4,million,0.01371,0.013398851,0.013725367,0.013924854,0.013904671,0.013791362,0.013608743,0.013097714,0.012747112,0.012548926,0.012340554,0.011925408,0.011381743,0.010916111,0.010500318,0.010104534,0.009670039,0.009136379,0.00882595
IIASA-WiC POP,SSP2_v9_130115,guf,GUF,Population|Male|Aged10-14,million,0.01205,0.013558728,0.01408036,0.013805104,0.014094587,0.014243943,0.014186264,0.014059476,0.013880438,0.013392798,0.013039265,0.012806675,0.012546971,0.012083206,0.011498135,0.010998055,0.010553654,0.010133983,0.009679245
IIASA-WiC POP,SSP2_v9_130115,guf,GUF,Population|Male|Aged100+,million,0,3.64E-07,5.69E-07,8.72E-07,1.69E-06,2.47E-06,5.14E-06,1.22E-05,2.49E-05,5.25E-05,8.68E-05,1.50E-04,2.36E-04,3.45E-04,4.95E-04,7.45E-04,0.001077633,0.001476807,0.001943027
IIASA-WiC POP,SSP2_v9_130115,guf,GUF,Population|Male|Aged15-19,million,0.011103,0.012090702,0.013571459,0.014099252,0.013833455,0.014117206,0.01425899,0.014196943,0.014070199,0.013894055,0.013414048,0.013054252,0.012816754,0.012553385,0.012086477,0.011499255,0.010997695,0.010552475,0.010132512
IIASA-WiC POP,SSP2_v9_130115,guf,GUF,Population|Male|Aged20-24,million,0.009649,0.011057444,0.012004547,0.013443246,0.013972386,0.013721314,0.013997262,0.01413115,0.0140662,0.013941005,0.013769053,0.013303273,0.012958002,0.012734799,0.012486695,0.012035855,0.011465091,0.010979359,0.010549653
IIASA-WiC POP,SSP2_v9_130115,guf,GUF,Population|Male|Aged25-29,million,0.00789,0.009229004,0.010256111,0.010944884,0.012064555,0.012553513,0.012387486,0.012588658,0.01265847,0.012568274,0.012445134,0.012437714,0.012169898,0.012015552,0.01197577,0.011915441,0.011656919,0.011276645,0.010973554
IIASA-WiC POP,SSP2_v9_130115,guf,GUF,Population|Male|Aged30-34,million,0.007456,0.008611956,0.009786346,0.010577042,0.011052191,0.011951905,0.012432213,0.012314922,0.012474496,0.012495363,0.012374504,0.012257957,0.012256613,0.012007675,0.011878263,0.011865798,0.011836332,0.011611625,0.011270317
IIASA-WiC POP,SSP2_v9_130115,guf,GUF,Population|Male|Aged35-39,million,0.007561,0.008127618,0.009305774,0.01042516,0.011103373,0.011472323,0.012274277,0.01276417,0.012671442,0.012815388,0.012811292,0.012649611,0.012488966,0.012443951,0.012150644,0.011981574,0.011931228,0.011864647,0.01160517
IIASA-WiC POP,SSP2_v9_130115,guf,GUF,Population|Male|Aged40-44,million,0.007435,0.007953236,0.008540536,0.009728846,0.010825368,0.011450529,0.011768042,0.01252427,0.013024813,0.012948596,0.013086955,0.013053633,0.012857704,0.012660803,0.012579376,0.012247558,0.012042252,0.011956902,0.011857007
IIASA-WiC POP,SSP2_v9_130115,guf,GUF,Population|Male|Aged45-49,million,0.006852,0.00759531,0.008132782,0.008723433,0.009916464,0.011000163,0.011601861,0.011897885,0.012631299,0.013139692,0.013077269,0.013200815,0.013153572,0.012940862,0.012725405,0.012624596,0.012272641,0.012048558,0.011946064
IIASA-WiC POP,SSP2_v9_130115,guf,GUF,Population|Male|Aged5-9,million,0.01346,0.013966441,0.013679218,0.013981394,0.014147756,0.014101856,0.013977925,0.013795896,0.013297951,0.012944399,0.012730779,0.012487145,0.01203848,0.011466169,0.010976741,0.01054118,0.010128838,0.009680253,0.009134853
IIASA-WiC POP,SSP2_v9_130115,guf,GUF,Population|Male|Aged50-54,million,0.005608,0.006855474,0.007599274,0.008149282,0.008744995,0.009938712,0.011012895,0.011605324,0.01189526,0.012617475,0.013133929,0.013077676,0.013200773,0.013153461,0.01293896,0.012719723,0.012613933,0.012257701,0.012030625
IIASA-WiC POP,SSP2_v9_130115,guf,GUF,Population|Male|Aged55-59,million,0.004903,0.005517158,0.006745601,0.007496869,0.008059798,0.008664494,0.009862019,0.010934122,0.011529618,0.011825599,0.012547688,0.013062543,0.013018519,0.013148464,0.013107838,0.012898346,0.012682079,0.01257874,0.012226457
IIASA-WiC POP,SSP2_v9_130115,guf,GUF,Population|Male|Aged60-64,million,0.003338,0.004668218,0.005291431,0.006492512,0.007250968,0.007828546,0.008445536,0.009646202,0.010718325,0.01132469,0.011638301,0.012373274,0.012900845,0.012881214,0.013029893,0.013007133,0.012813906,0.012612595,0.012523248
IIASA-WiC POP,SSP2_v9_130115,guf,GUF,Population|Male|Aged65-69,million,0.002258998,0.003049759,0.004303842,0.004927412,0.006087638,0.006853227,0.007447193,0.008080639,0.009285603,0.010360285,0.01098648,0.011338623,0.012096564,0.01265037,0.012667792,0.01284565,0.012850395,0.01268478,0.012507924
IIASA-WiC POP,SSP2_v9_130115,guf,GUF,Population|Male|Aged70-74,million,0.001227999,0.001914551,0.002632162,0.003775817,0.004382654,0.005478395,0.006242215,0.006848511,0.007494699,0.008694087,0.009771128,0.010436527,0.010844697,0.01163894,0.012237583,0.012313379,0.012538038,0.012591245,0.012471259
IIASA-WiC POP,SSP2_v9_130115,guf,GUF,Population|Male|Aged75-79,million,6.58E-04,9.23E-04,0.001483093,0.002099149,0.003092156,0.003657142,0.004657731,0.005402806,0.006008149,0.00666015,0.007840098,0.00891244,0.009622441,0.010098007,0.010936604,0.011592265,0.011746291,0.012039843,0.012159712
IIASA-WiC POP,SSP2_v9_130115,guf,GUF,Population|Male|Aged80-84,million,4.06E-04,4.09E-04,6.01E-04,0.001007154,0.001484585,0.002269033,0.002759737,0.003612705,0.004300927,0.004880319,0.005516455,0.006626353,0.00766559,0.008412374,0.008964284,0.009843924,0.010562951,0.010830158,0.011216041
IIASA-WiC POP,SSP2_v9_130115,guf,GUF,Population|Male|Aged85-89,million,1.26E-04,1.88E-04,2.02E-04,3.16E-04,5.62E-04,8.74E-04,0.001408158,0.001782718,0.002428015,0.003000209,0.003510871,0.00407763,0.005048343,0.005994843,0.006744253,0.007352007,0.008240559,0.009021469,0.009416685
IIASA-WiC POP,SSP2_v9_130115,guf,GUF,Population|Male|Aged90-94,million,3.10E-05,3.83E-05,6.21E-05,7.25E-05,1.23E-04,2.35E-04,3.93E-04,6.79E-04,9.09E-04,0.001309613,0.001707951,0.002086143,0.002526981,0.003268145,0.00403607,0.004707731,0.005303279,0.006140779,0.006923492
IIASA-WiC POP,SSP2_v9_130115,guf,GUF,Population|Male|Aged95-99,million,4.00E-06,5.42E-06,7.35E-06,1.32E-05,1.69E-05,3.14E-05,6.63E-05,1.21E-04,2.28E-04,3.29E-04,5.13E-04,7.18E-04,9.36E-04,0.00120492,0.001657965,0.002164183,0.002655344,0.003146215,0.003814819
IIASA-WiC POP,SSP2_v9_130115,gum,GUM,Population,million,0.179896,0.190531467,0.20081842,0.210660554,0.219460564,0.226838516,0.23283793,0.237499178,0.241128953,0.243701807,0.245478356,0.246419943,0.246524702,0.245737296,0.244125124,0.241596088,0.23818098,0.234067516,0.229527341
IIASA-WiC POP,SSP2_v9_130115,gum,GUM,Population|Female,million,0.088412,0.093860513,0.099140787,0.104202908,0.108765582,0.112629915,0.115801536,0.118284787,0.120225792,0.121598848,0.122524498,0.123007977,0.123086618,0.122748779,0.122045112,0.120895166,0.11929299,0.117315015,0.115083789
IIASA-WiC POP,SSP2_v9_130115,gum,GUM,Population|Female|Aged0-4,million,0.007746,0.007529593,0.007580658,0.007648094,0.007479988,0.007167484,0.006896275,0.006612126,0.006422201,0.006129669,0.005881266,0.005563689,0.005247123,0.004957487,0.004784693,0.004598465,0.00439664,0.004189748,0.003998484
IIASA-WiC POP,SSP2_v9_130115,gum,GUM,Population|Female|Aged10-14,million,0.008063,0.007996005,0.007732101,0.007516666,0.007568759,0.007636854,0.007469806,0.007158537,0.006888419,0.006605304,0.00641625,0.006124708,0.00587722,0.005560451,0.005244551,0.004955454,0.004783057,0.00459716,0.00439561
IIASA-WiC POP,SSP2_v9_130115,gum,GUM,Population|Female|Aged100+,million,0,3.99E-07,1.23E-06,2.86E-06,5.06E-06,1.02E-05,1.93E-05,3.18E-05,6.72E-05,1.20E-04,1.98E-04,3.12E-04,4.42E-04,5.84E-04,7.28E-04,9.50E-04,0.00134094,0.001860055,0.002423919
